14	16	8.1227081		
15	16	8.2818013		
16	16	8.4931301		
17	16	8.4976304		
18	16	8.5834986		
19	16	8.5378511		
20	16	8.57539		
21	16	8.4599363		
22	16	8.4487829		
23	16	8.3442698		
24	16	8.3293255		
25	16	8.2296358		
26	16	8.1932275		
27	16	8.0638276		
28	16	7.9960154		
29	16	7.867		
30	16	7.785		
31	16	7.652		
32	16	7.552		
33	16	7.4		
11	17	6.587		
12	17	7.129		
13	17	7.4721698		
14	17	7.8692101		
15	17	8.0724058		
16	17	8.3047557		
17	17	8.3989706		
18	17	8.520279		
19	17	8.5219322		
20	17	8.5702816		
21	17	8.5054817		
22	17	8.4944032		
23	17	8.427766		
24	17	8.4129593		
25	17	8.3458864		
26	17	8.3238672		
27	17	8.2344788		
28	17	8.1815991		
29	17	8.0807757		
30	17	7.992		
31	17	7.883		
32	17	7.785		
33	17	7.651		
34	17	7.53		
35	17	7.386		
11	18	6.276		
12	18	6.866		
13	18	7.252		
14	18	7.7000089		
15	18	7.9289559		
16	18	8.1976724		
17	18	8.3274621		
18	18	8.5199096		
19	18	8.5271406		
20	18	8.6142807		
21	18	8.5625988		
22	18	8.5952594		
23	18	8.5343733		
24	18	8.5556141		
25	18	8.4882382		
26	18	8.4938411		
27	18	8.4199526		
28	18	8.4123835		
29	18	8.311425		
30	18	8.2436656		
31	18	8.132		
32	18	8.054		
33	18	7.922		
34	18	7.827		
35	18	7.677		
36	18	7.578		
12	19	6.487		
13	19	6.92		
14	19	7.392		
15	19	7.67		
16	19	7.9658409		
17	19	8.1422233		
18	19	8.339848		
19	19	8.4380593		
20	19	8.5570258		
21	19	8.5380907		
22	19	8.5760731		
23	19	8.5512571		
24	19	8.5762204		
25	19	8.5467023		
26	19	8.5546747		
27	19	8.5180428		
28	19	8.5148795		
29	19	8.4342324		
30	19	8.3722753		
31	19	8.2885833		
32	19	8.221335		
33	19	8.1150303		
34	19	8.0228488		
35	19	7.891		
36	19	7.792		
37	19	7.663		
38	19	7.563		
39	19	7.437		
40	19	7.332		
13	20	6.657		
14	20	7.173		
15	20	7.476		
16	20	7.8158799		
17	20	8.0034567		
18	20	8.2400434		
19	20	8.3696711		
20	20	8.5513046		
21	20	8.5467075		
22	20	8.6165646		
23	20	8.6006653		
24	20	8.6581769		
25	20	8.6305467		
26	20	8.6689848		
27	20	8.6393548		
28	20	8.6666916		
29	20	8.59485		
30	20	8.5501639		
31	20	8.4769135		
32	20	8.4293821		
33	20	8.3305778		
34	20	8.2474967		
35	20	8.125926		
36	20	8.0331654		
37	20	7.912		
38	20	7.828		
39	20	7.708		
40	20	7.627		
41	20	7.503		
14	21	6.828		
15	21	7.166		
16	21	7.525		
17	21	7.751		
18	21	8.0134575		
19	21	8.1736697		
20	21	8.3691979		
21	21	8.4449303		
22	21	8.5308265		
23	21	8.5573805		
24	21	8.618941		
25	21	8.6220215		
26	21	8.6650958		
27	21	8.6562097		
28	21	8.6862805		
29	21	8.6334747		
30	21	8.5972213		
31	21	8.5346695		
32	21	8.4928325		
33	21	8.4048115		
34	21	8.3333694		
35	21	8.2335781		
36	21	8.1581666		
37	21	8.0549436		
38	21	7.9764073		
39	21	7.873		
40	21	7.794		
41	21	7.688		
42	21	7.603		
15	22	6.926		
16	22	7.319		
17	22	7.566		
18	22	7.8658632		
19	22	8.0343889		
20	22	8.25924		
21	22	8.3528054		
22	22	8.5335215		
23	22	8.5557321		
24	22	8.6564623		
25	22	8.6612325		
26	22	8.7230122		
27	22	8.7111625		
28	22	8.7557227		
29	22	8.7089912		
30	22	8.6918193		
31	22	8.6311256		
32	22	8.5996917		
33	22	8.5189696		
34	22	8.4679495		
35	22	8.3729008		
36	22	8.307629		
37	22	8.218		
38	22	8.1527858		
39	22	8.058		
40	22	7.99		
41	22	7.891		
42	22	7.826		
43	22	7.726		
16	23	7.031		
17	23	7.31		
18	23	7.625		
19	23	7.824		
20	23	8.0695129		
21	23	8.2034567		
22	23	8.3800394		
23	23	8.4861423		
24	23	8.5822348		
25	23	8.6230686		
26	23	8.6829135		
27	23	8.6959032		
28	23	8.7420852		
29	23	8.714569		
30	23	8.7101425		
31	23	8.6621382		
32	23	8.6373391		
33	23	8.5747006		
34	23	8.5351967		
35	23	8.458156		
36	23	8.4038034		
37	23	8.3228751		
38	23	8.2710417		
39	23	8.1877565		
40	23	8.1307809		
41	23	8.045		
42	23	7.981		
43	23	7.894		
44	23	7.829		
17	24	7.116		
18	24	7.456		
19	24	7.68		
20	24	7.9496265		
21	24	8.0877286		
22	24	8.3038233		
23	24	8.4072067		
24	24	8.5722553		
25	24	8.6132777		
26	24	8.7010188		
27	24	8.7119923		
28	24	8.7759946		
29	24	8.7602103		
30	24	8.7779672		
31	24	8.7319362		
32	24	8.7232609		
33	24	8.6633998		
34	24	8.6439987		
35	24	8.5685995		
36	24	8.5401876		
37	24	8.4601734		
38	24	8.4273871		
39	24	8.3475398		
40	24	8.3035626		
41	24	8.218		
42	24	8.168		
43	24	8.079		
44	24	8.026		
45	24	7.939		
46	24	7.884		
18	25	7.213		
19	25	7.457		
20	25	7.747		
21	25	7.9160805		
22	25	8.1353117		
23	25	8.2741924		
24	25	8.439915		
25	25	8.5326823		
26	25	8.6337602		
27	25	8.6704087		
28	25	8.7341798		
29	25	8.7379768		
30	25	8.7650247		
31	25	8.7383358		
32	25	8.7367146		
33	25	8.6966438		
34	25	8.6809224		
35	25	8.6281392		
36	25	8.5989157		
37	25	8.5385002		
38	25	8.505102		
39	25	8.4374175		
40	25	8.4006822		
41	25	8.3317986		
42	25	8.281		
43	25	8.209		
44	25	8.155		
45	25	8.084		
46	25	8.03		
47	25	7.955		
48	25	7.895		
19	26	7.299		
20	26	7.603		
21	26	7.79		
22	26	8.0227254		
23	26	8.1613121		
24	26	8.3540268		
25	26	8.4604977		
26	26	8.6096079		
27	26	8.6487985		
28	26	8.7363846		
29	26	8.7465981		
30	26	8.7903563		
31	26	8.7702829		
32	26	8.7922534		
33	26	8.7547746		
34	26	8.7558539		
35	26	8.7037686		
36	26	8.6928831		
37	26	8.6315499		
38	26	8.6123888		
39	26	8.546347		
40	26	8.5217245		
41	26	8.4499359		
42	26	8.418		
43	26	8.345		
44	26	8.308		
45	26	8.235		
46	26	8.195		
47	26	8.121		
48	26	8.076		
49	26	7.996		
50	26	7.943		
20	27	7.396		
21	27	7.595		
22	27	7.84		
23	27	8.0006387		
24	27	8.1932549		
25	27	8.3255606		
26	27	8.4776578		
27	27	8.5692199		
28	27	8.6696204		
29	27	8.6948386		
30	27	8.7418845		
31	27	8.7389719		
32	27	8.7680379		
33	27	8.7467692		
34	27	8.756151		
35	27	8.7213347		
36	27	8.7177972		
37	27	8.6755223		
38	27	8.6568848		
39	27	8.6059419		
40	27	8.5817422		
41	27	8.5201301		
42	27	8.4954062		
43	27	8.434198		
44	27	8.3987344		
45	27	8.338		
46	27	8.302		
47	27	8.239		
48	27	8.197		
49	27	8.131		
50	27	8.082		
51	27	7.997		
20	28	7.236		
21	28	7.45		
22	28	7.702		
23	28	7.87		
24	28	8.0838977		
25	28	8.2170749		
26	28	8.3930328		
27	28	8.4973225		
28	28	8.6427811		
29	28	8.6709364		
30	28	8.7320621		
31	28	8.7365912		
32	28	8.7807769		
33	28	8.7650281		
34	28	8.7945555		
35	28	8.7634955		
36	28	8.7774637		
37	28	8.7362424		
38	28	8.7395086		
39	28	8.6957505		
40	28	8.6824667		
41	28	8.6230998		
42	28	8.6042917		
43	28	8.5431564		
44	28	8.5202118		
45	28	8.4576529		
46	28	8.433		
47	28	8.369		
48	28	8.338		
49	28	8.272		
50	28	8.238		
51	28	8.15		
52	28	8.088		
53	28	8		
54	28	7.935		
23	29	7.671		
24	29	7.891		
25	29	8.045		
26	29	8.233997		
27	29	8.3559907		
28	29	8.5032646		
29	29	8.5709696		
30	29	8.6420027		
31	29	8.6656047		
32	29	8.7155148		
33	29	8.7180839		
34	29	8.7521404		
35	29	8.7390736		
36	29	8.7570967		
37	29	8.731473		
38	29	8.7374597		
39	29	8.7018913		
40	29	8.6952044		
41	29	8.6468655		
42	29	8.6350233		
43	29	8.5865256		
44	29	8.5685699		
45	29	8.5215633		
46	29	8.4950801		
47	29	8.4436018		
48	29	8.4112501		
49	29	8.3546695		
50	29	8.320938		
51	29	8.246		
52	29	8.185		
53	29	8.108		
54	29	8.044		
55	29	7.965		
24	30	7.742		
25	30	7.904		
26	30	8.106		
27	30	8.231		
28	30	8.3959467		
29	30	8.4737802		
30	30	8.5830524		
31	30	8.6103098		
32	30	8.6793451		
33	30	8.6862866		
34	30	8.7359057		
35	30	8.724266		
36	30	8.7596335		
37	30	8.7341534		
38	30	8.755682		
39	30	8.7227311		
40	30	8.7298086		
41	30	8.6890417		
42	30	8.6918053		
43	30	8.6483455		
44	30	8.6427547		
45	30	8.5924981		
46	30	8.5822735		
47	30	8.5300037		
48	30	8.50738		
49	30	8.4505825		
50	30	8.4235457		
51	30	8.3519262		
52	30	8.3011175		
53	30	8.226		
54	30	8.171		
55	30	8.09		
56	30	8.032		
25	31	7.707		
26	31	7.916		
27	31	8.059		
28	31	8.232		
29	31	8.327		
30	31	8.4464313		
31	31	8.5186449		
32	31	8.5839267		
33	31	8.6116317		
34	31	8.6621601		
35	31	8.6693631		
36	31	8.707533		
37	31	8.7012195		
38	31	8.7245798		
39	31	8.7092808		
40	31	8.717605		
41	31	8.6870893		
42	31	8.693874		
43	31	8.6631676		
44	31	8.6607565		
45	31	8.6245272		
46	31	8.6133907		
47	31	8.5771043		
48	31	8.5560725		
49	31	8.5084545		
50	31	8.4833576		
51	31	8.4210494		
52	31	8.3725756		
53	31	8.307525		
54	31	8.2535687		
55	31	8.182		
56	31	8.124		
57	31	8.05		
26	32	7.77		
27	32	7.924		
28	32	8.113		
29	32	8.215		
30	32	8.347		
31	32	8.4187167		
32	32	8.5288243		
33	32	8.5550584		
34	32	8.6254383		
35	32	8.6330884		
36	32	8.6881371		
37	32	8.680964		
38	32	8.7217028		
39	32	8.7033118		
40	32	8.7317459		
41	32	8.70505		
42	32	8.7252011		
43	32	8.6956096		
44	32	8.7052364		
45	32	8.6710293		
46	32	8.6716636		
47	32	8.6345089		
48	32	8.6275707		
49	32	8.5806587		
50	32	8.5637567		
51	32	8.5043462		
52	32	8.4655244		
53	32	8.4017689		
54	32	8.35463		
55	32	8.285		
56	32	8.236		
57	32	8.161		
58	32	8.109		
27	33	7.735		
28	33	7.93		
29	33	8.049		
30	33	8.193		
31	33	8.286		
32	33	8.3962351		
33	33	8.4684034		
34	33	8.5305685		
35	33	8.5577457		
36	33	8.6118214		
37	33	8.6215541		
38	33	8.663935		
39	33	8.6603786		
40	33	8.6896099		
41	33	8.680002		
42	33	8.7008748		
43	33	8.6828172		
44	33	8.6959789		
45	33	8.673876		
46	33	8.6766172		
47	33	8.6512824		
48	33	8.6480571		
49	33	8.6114153		
50	33	8.599654		
51	33	8.5479385		
52	33	8.5109851		
53	33	8.4567215		
54	33	8.4138521		
55	33	8.351		
56	33	8.304		
57	33	8.24		
58	33	8.189		
59	33	8.121		
29	34	7.917		
30	34	8.075		
31	34	8.17		
32	34	8.3		
33	34	8.3695344		
34	34	8.4770482		
35	34	8.5037082		
36	34	8.5760338		
37	34	8.5860606		
38	34	8.6444902		
39	34	8.6415591		
40	34	8.6877155		
41	34	8.6789139		
42	34	8.7114781		
43	34	8.6946908		
44	34	8.7178072		
45	34	8.6955923		
46	34	8.7108142		
47	34	8.6859998		
48	34	8.6931973		
49	34	8.658556		
50	34	8.6587935		
51	34	8.6103045		
52	34	8.5818224		
53	34	8.529092		
54	34	8.4950045		
55	34	8.4352799		
56	34	8.3957672		
57	34	8.3348382		
58	34	8.29		
59	34	8.225		
60	34	8.18		
61	34	8.112		
30	35	7.904		
31	35	8.014		
32	35	8.148		
33	35	8.239		
34	35	8.3449026		
35	35	8.4147964		
36	35	8.4814629		
37	35	8.5113126		
38	35	8.5680803		
39	35	8.5835615		
40	35	8.6276497		
41	35	8.635883		
42	35	8.6668073		
43	35	8.6619594		
44	35	8.6875956		
45	35	8.6776541		
46	35	8.6959465		
47	35	8.6824953		
48	35	8.6933852		
49	35	8.6713294		
50	35	8.6735926		
51	35	8.6323659		
52	35	8.6059105		
53	35	8.5637479		
54	35	8.5307802		
55	35	8.4781865		
56	35	8.4419242		
57	35	8.3849123		
58	35	8.3455986		
59	35	8.287		
60	35	8.245		
61	35	8.184		
62	35	8.14		
63	35	8.078		
31	36	7.883		
32	36	8.034		
33	36	8.129		
34	36	8.256		
35	36	8.327131		
36	36	8.4293193		
37	36	8.4601847		
38	36	8.533039		
39	36	8.5534399		
40	36	8.6088077		
41	36	8.616837		
42	36	8.6612385		
43	36	8.657113		
44	36	8.6929301		
45	36	8.6828206		
46	36	8.7106754		
47	36	8.6957295		
48	36	8.7174473		
49	36	8.6985633		
50	36	8.7120295		
51	36	8.675284		
52	36	8.6568499		
53	36	8.6148158		
54	36	8.5912599		
55	36	8.5417519		
56	36	8.512675		
57	36	8.4581085		
58	36	8.4243318		
59	36	8.3659963		
60	36	8.3308721		
61	36	8.2698645		
62	36	8.234		
63	36	8.175		
64	36	8.134		
65	36	8.075		
34	37	8.118		
35	37	8.202		
36	37	8.3050821		
37	37	8.3817123		
38	37	8.4482762		
39	37	8.4862161		
40	37	8.5373396		
41	37	8.5583512		
42	37	8.6011401		
43	37	8.611676		
44	37	8.6455139		
45	37	8.6474275		
46	37	8.6752193		
47	37	8.6762244		
48	37	8.6974416		
49	37	8.6969014		
50	37	8.7109843		
51	37	8.6811154		
52	37	8.6641895		
53	37	8.6315262		
54	37	8.6075621		
55	37	8.5694225		
56	37	8.5409209		
57	37	8.4927644		
58	37	8.4601967		
59	37	8.4088963		
60	37	8.3761872		
61	37	8.3307294		
62	37	8.295301		
63	37	8.2445085		
64	37	8.2061753		
65	37	8.1527443		
66	37	8.112		
67	37	8.057		
35	38	8.102		
36	38	8.221		
37	38	8.2965116		
38	38	8.3939294		
39	38	8.4359188		
40	38	8.5000971		
41	38	8.5238558		
42	38	8.5785966		
43	38	8.5873545		
44	38	8.635719		
45	38	8.6384076		
46	38	8.6775132		
47	38	8.6757193		
48	38	8.7084566		
49	38	8.7052363		
50	38	8.7325958		
51	38	8.705923		
52	38	8.6960043		
53	38	8.6638759		
54	38	8.648907		
55	38	8.6127875		
56	38	8.5938344		
57	38	8.5490875		
58	38	8.5212041		
59	38	8.4718489		
60	38	8.4457385		
61	38	8.4025235		
62	38	8.3722012		
63	38	8.3247411		
64	38	8.2912213		
65	38	8.242		
66	38	8.206		
67	38	8.152		
68	38	8.114		
69	38	8.057		
36	39	8.089		
37	39	8.173		
38	39	8.278		
39	39	8.349		
40	39	8.4167788		
41	39	8.4542759		
42	39	8.5059031		
43	39	8.5292762		
44	39	8.5736571		
45	39	8.5877812		
46	39	8.6281486		
47	39	8.6384293		
48	39	8.6748451		
49	39	8.6825396		
50	39	8.714011		
51	39	8.6933778		
52	39	8.6849421		
53	39	8.6615894		
54	39	8.6489054		
55	39	8.6228068		
56	39	8.6049644		
57	39	8.5694269		
58	39	8.5414616		
59	39	8.4976162		
60	39	8.4766938		
61	39	8.4394151		
62	39	8.4133305		
63	39	8.3719172		
64	39	8.3426336		
65	39	8.298		
66	39	8.262		
67	39	8.215		
68	39	8.178		
69	39	8.129		
70	39	8.089		
37	40	8.075		
38	40	8.194		
39	40	8.267		
40	40	8.365		
41	40	8.3951519		
42	40	8.4654666		
43	40	8.4883997		
44	40	8.5490301		
45	40	8.5640394		
46	40	8.6140523		
47	40	8.6236545		
48	40	8.6660339		
49	40	8.6733865		
50	40	8.7099699		
51	40	8.6933149		
52	40	8.6926783		
53	40	8.6716207		
54	40	8.6668016		
55	40	8.6435924		
56	40	8.6353283		
57	40	8.6037182		
58	40	8.5813984		
59	40	8.539225		
60	40	8.5221066		
61	40	8.4858439		
62	40	8.466294		
63	40	8.4258337		
64	40	8.4023159		
65	40	8.358598		
66	40	8.33		
67	40	8.284		
68	40	8.253		
69	40	8.204		
70	40	8.171		
71	40	8.118		
72	40	8.081		
73	40	8.027		
38	41	8.066		
39	41	8.151		
40	41	8.248		
41	41	8.312		
42	41	8.3789889		
43	41	8.4179563		
44	41	8.4737117		
45	41	8.5022231		
46	41	8.5517579		
47	41	8.5724013		
48	41	8.6168184		
49	41	8.633377		
50	41	8.6708983		
51	41	8.6623731		
52	41	8.6641849		
53	41	8.6489014		
54	41	8.6472133		
55	41	8.6288868		
56	41	8.6231384		
57	41	8.5963016		
58	41	8.5789859		
59	41	8.5484683		
60	41	8.5348355		
61	41	8.5048675		
62	41	8.488332		
63	41	8.4533832		
64	41	8.4316925		
65	41	8.3932657		
66	41	8.3670898		
67	41	8.3256604		
68	41	8.2971307		
69	41	8.2552607		
70	41	8.223		
71	41	8.178		
72	41	8.143		
73	41	8.097		
74	41	8.061		
75	41	8.012		
39	42	8.054		
40	42	8.163		
41	42	8.234		
42	42	8.325		
43	42	8.361332		
44	42	8.4347175		
45	42	8.4624243		
46	42	8.5239087		
47	42	8.5449851		
48	42	8.5970285		
49	42	8.6136286		
50	42	8.6577312		
51	42	8.6514095		
52	42	8.6623341		
53	42	8.6487212		
54	42	8.653988		
55	42	8.6350926		
56	42	8.6351691		
57	42	8.6077982		
58	42	8.6046626		
59	42	8.5729159		
60	42	8.5683994		
61	42	8.5382672		
62	42	8.5279063		
63	42	8.494863		
64	42	8.4795202		
65	42	8.442219		
66	42	8.4221581		
67	42	8.3814163		
68	42	8.359293		
69	42	8.3152932		
70	42	8.291		
71	42	8.246		
72	42	8.219		
73	42	8.173		
74	42	8.143		
75	42	8.096		
76	42	8.067		
77	42	8.019		
40	43	8.043		
41	43	8.12		
42	43	8.215		
43	43	8.28		
44	43	8.3477449		
45	43	8.3898338		
46	43	8.4505758		
47	43	8.48336		
48	43	8.5366558		
49	43	8.563544		
50	43	8.6085782		
51	43	8.6087373		
52	43	8.6226911		
53	43	8.6148673		
54	43	8.6237254		
55	43	8.6100047		
56	43	8.6136105		
57	43	8.5951184		
58	43	8.5931366		
59	43	8.5706514		
60	43	8.5661045		
61	43	8.541107		
62	43	8.5346074		
63	43	8.506557		
64	43	8.4928979		
65	43	8.4628172		
66	43	8.4441796		
67	43	8.4112603		
68	43	8.3900906		
69	43	8.3536217		
70	43	8.3294652		
71	43	8.2902599		
72	43	8.264		
73	43	8.223		
74	43	8.195		
75	43	8.153		
76	43	8.126		
77	43	8.083		
78	43	8.054		
79	43	8.011		
41	44	8.027		
42	44	8.133		
43	44	8.201		
44	44	8.298		
45	44	8.340376		
46	44	8.4097684		
47	44	8.4429287		
48	44	8.504774		
49	44	8.5314627		
50	44	8.583662		
51	44	8.5874706		
52	44	8.609413		
53	44	8.6042799		
54	44	8.620314		
55	44	8.6087132		
56	44	8.6193593		
57	44	8.601366		
58	44	8.6074275		
59	44	8.5843656		
60	44	8.5873998		
61	44	8.5619016		
62	44	8.5609406		
63	44	8.5333676		
64	44	8.5272267		
65	44	8.496228		
66	44	8.4863123		
67	44	8.4529582		
68	44	8.4392431		
69	44	8.4026857		
70	44	8.3853351		
71	44	8.346814		
72	44	8.326884		
73	44	8.2855625		
74	44	8.263		
75	44	8.22		
76	44	8.199		
77	44	8.156		
78	44	8.132		
79	44	8.089		
80	44	8.065		
81	44	8.023		
43	45	8.09		
44	45	8.189		
45	45	8.254		
46	45	8.328		
47	45	8.3734211		
48	45	8.4348255		
49	45	8.4724033		
50	45	8.5253707		
51	45	8.5346735		
52	45	8.5598949		
53	45	8.5608038		
54	45	8.5801959		
55	45	8.5751732		
56	45	8.5882172		
57	45	8.5769818		
58	45	8.5841927		
59	45	8.5689501		
60	45	8.5727053		
61	45	8.5539317		
62	45	8.554104		
63	45	8.5326657		
64	45	8.5281404		
65	45	8.5042551		
66	45	8.4956267		
67	45	8.4688666		
68	45	8.4568165		
69	45	8.4266221		
70	45	8.4106538		
71	45	8.3776123		
72	45	8.3592766		
73	45	8.3228539		
74	45	8.3033953		
75	45	8.266		
76	45	8.2452397		
77	45	8.208		
78	45	8.185		
79	45	8.148		
80	45	8.124		
81	45	8.087		
82	45	8.06		
83	45	8.01		
44	46	8.113		
45	46	8.183		
46	46	8.2755695		
47	46	8.3185637		
48	46	8.3916832		
49	46	8.4289807		
50	46	8.4900207		
51	46	8.5024303		
52	46	8.5338999		
53	46	8.5379332		
54	46	8.5635652		
55	46	8.5608644		
56	46	8.5802887		
57	46	8.5710173		
58	46	8.5848485		
59	46	8.5706509		
60	46	8.5799934		
61	46	8.5608946		
62	46	8.5670241		
63	46	8.5448825		
64	46	8.547163		
65	46	8.5217498		
66	46	8.5207205		
67	46	8.4925795		
68	46	8.4880056		
69	46	8.4577342		
70	46	8.4492755		
71	46	8.4169243		
72	46	8.4052197		
73	46	8.3689594		
74	46	8.3570817		
75	46	8.3208584		
76	46	8.3059755		
77	46	8.2700318		
78	46	8.252		
79	46	8.215		
80	46	8.197		
81	46	8.16		
82	46	8.137		
83	46	8.086		
84	46	8.046		
85	46	7.993		
45	47	8.08		
46	47	8.175		
47	47	8.238		
48	47	8.315		
49	47	8.3602903		
50	47	8.4232121		
51	47	8.4416866		
52	47	8.4747744		
53	47	8.4849947		
54	47	8.5125465		
55	47	8.517165		
56	47	8.537652		
57	47	8.536185		
58	47	8.5503708		
59	47	8.5446397		
60	47	8.5539012		
61	47	8.5420262		
62	47	8.5479155		
63	47	8.5321089		
64	47	8.5347878		
65	47	8.5160807		
66	47	8.516066		
67	47	8.4937786		
68	47	8.4905553		
69	47	8.4659073		
70	47	8.4594515		
71	47	8.43389		
72	47	8.4232126		
73	47	8.3953281		
74	47	8.3823306		
75	47	8.3527591		
76	47	8.3379707		
77	47	8.3088958		
78	47	8.2933151		
79	47	8.261		
80	47	8.244		
81	47	8.211		
82	47	8.188		
83	47	8.142		
84	47	8.102		
85	47	8.053		
86	47	8.013		
46	48	8.102		
47	48	8.171		
48	48	8.259		
49	48	8.3103013		
50	48	8.3782953		
51	48	8.3983734		
52	48	8.4377375		
53	48	8.4503657		
54	48	8.4841322		
55	48	8.4897547		
56	48	8.5176232		
57	48	8.5168532		
58	48	8.5390492		
59	48	8.5333524		
